num	glyph	G1-source	description
541	電	G1-3567	GB/T 12345—1990，21—71
542	佃	G1-3568	GB/T 12345—1990，21—72
543	甸	G1-3569	GB/T 12345—1990，21—73
544	店	G1-356A	GB/T 12345—1990，21—74
545	惦	G1-356B	GB/T 12345—1990，21—75
546	奠	G1-356C	GB/T 12345—1990，21—76
547	澱	G1-356D	GB/T 12345—1990，21—77
548	殿	G1-356E	GB/T 12345—1990，21—78
549	碉	G1-356F	GB/T 12345—1990，21—79
550	叼	G1-3570	GB/T 12345—1990，21—80
551	雕	G1-3571	GB/T 12345—1990，21—81
552	凋	G1-3572	GB/T 12345—1990，21—82
553	刁	G1-3573	GB/T 12345—1990，21—83
554	掉	G1-3574	GB/T 12345—1990，21—84
555	吊	G1-3575	GB/T 12345—1990，21—85
556	釣	G1-3576	GB/T 12345—1990，21—86
557	調	G1-3577	GB/T 12345—1990，21—87
558	跌	G1-3578	GB/T 12345—1990，21—88
559	爹	G1-3579	GB/T 12345—1990，21—89
560	碟	G1-357A	GB/T 12345—1990，21—90
561	蝶	G1-357B	GB/T 12345—1990，21—91
562	迭	G1-357C	GB/T 12345—1990，21—92
563	諜	G1-357D	GB/T 12345—1990，21—93
564	疊	G1-357E	GB/T 12345—1990，21—94
565	丁	G1-3621	GB/T 12345—1990，22—01
566	盯	G1-3622	GB/T 12345—1990，22—02
567	叮	G1-3623	GB/T 12345—1990，22—03
568	釘	G1-3624	GB/T 12345—1990，22—04
569	頂	G1-3625	GB/T 12345—1990，22—05
570	鼎	G1-3626	GB/T 12345—1990，22—06
571	錠	G1-3627	GB/T 12345—1990，22—07
572	定	G1-3628	GB/T 12345—1990，22—08
573	訂	G1-3629	GB/T 12345—1990，22—09
574	丢	G1-362A	GB/T 12345—1990，22—10
575	東	G1-362B	GB/T 12345—1990，22—11
576	冬	G1-362C	GB/T 12345—1990，22—12
577	董	G1-362D	GB/T 12345—1990，22—13
578	懂	G1-362E	GB/T 12345—1990，22—14
579	動	G1-362F	GB/T 12345—1990，22—15
580	棟	G1-3630	GB/T 12345—1990，22—16
581	侗	G1-3631	GB/T 12345—1990，22—17
582	恫	G1-3632	GB/T 12345—1990，22—18
583	凍	G1-3633	GB/T 12345—1990，22—19
584	洞	G1-3634	GB/T 12345—1990，22—20
585	兜	G1-3635	GB/T 12345—1990，22—21
586	抖	G1-3636	GB/T 12345—1990，22—22
587	鬥	G1-3637	GB/T 12345—1990，22—23
588	陡	G1-3638	GB/T 12345—1990，22—24
589	豆	G1-3639	GB/T 12345—1990，22—25
590	逗	G1-363A	GB/T 12345—1990，22—26
591	痘	G1-363B	GB/T 12345—1990，22—27
592	都	G1-363C	GB/T 12345—1990，22—28
593	督	G1-363D	GB/T 12345—1990，22—29
594	毒	G1-363E	GB/T 12345—1990，22—30
595	犢	G1-363F	GB/T 12345—1990，22—31
596	獨	G1-3640	GB/T 12345—1990，22—32
597	讀	G1-3641	GB/T 12345—1990，22—33
598	堵	G1-3642	GB/T 12345—1990，22—34
599	睹	G1-3643	GB/T 12345—1990，22—35
600	賭	G1-3644	GB/T 12345—1990，22—36
601	杜	G1-3645	GB/T 12345—1990，22—37
602	鍍	G1-3646	GB/T 12345—1990，22—38
603	肚	G1-3647	GB/T 12345—1990，22—39
604	度	G1-3648	GB/T 12345—1990，22—40
605	渡	G1-3649	GB/T 12345—1990，22—41
606	妒	G1-364A	GB/T 12345—1990，22—42
607	端	G1-364B	GB/T 12345—1990，22—43
608	短	G1-364C	GB/T 12345—1990，22—44
609	鍛	G1-364D	GB/T 12345—1990，22—45
610	段	G1-364E	GB/T 12345—1990，22—46
611	斷	G1-364F	GB/T 12345—1990，22—47
612	緞	G1-3650	GB/T 12345—1990，22—48
613	堆	G1-3651	GB/T 12345—1990，22—49
614	兑	G1-3652	GB/T 12345—1990，22—50
615	隊	G1-3653	GB/T 12345—1990，22—51
616	對	G1-3654	GB/T 12345—1990，22—52
617	墩	G1-3655	GB/T 12345—1990，22—53
618	噸	G1-3656	GB/T 12345—1990，22—54
619	蹲	G1-3657	GB/T 12345—1990，22—55
620	敦	G1-3658	GB/T 12345—1990，22—56
621	頓	G1-3659	GB/T 12345—1990，22—57
622	囤	G1-365A	GB/T 12345—1990，22—58
623	鈍	G1-365B	GB/T 12345—1990，22—59
624	盾	G1-365C	GB/T 12345—1990，22—60
625	遁	G1-365D	GB/T 12345—1990，22—61
626	掇	G1-365E	GB/T 12345—1990，22—62
627	哆	G1-365F	GB/T 12345—1990，22—63
628	多	G1-3660	GB/T 12345—1990，22—64
629	奪	G1-3661	GB/T 12345—1990，22—65
630	垛	G1-3662	GB/T 12345—1990，22—66
631	躲	G1-3663	GB/T 12345—1990，22—67
632	朵	G1-3664	GB/T 12345—1990，22—68
633	跺	G1-3665	GB/T 12345—1990，22—69
634	舵	G1-3666	GB/T 12345—1990，22—70
635	剁	G1-3667	GB/T 12345—1990，22—71
636	惰	G1-3668	GB/T 12345—1990，22—72
637	墮	G1-3669	GB/T 12345—1990，22—73
638	蛾	G1-366A	GB/T 12345—1990，22—74
639	峨	G1-366B	GB/T 12345—1990，22—75
640	鵝	G1-366C	GB/T 12345—1990，22—76
641	俄	G1-366D	GB/T 12345—1990，22—77
642	額	G1-366E	GB/T 12345—1990，22—78
643	訛	G1-366F	GB/T 12345—1990，22—79
644	娥	G1-3670	GB/T 12345—1990，22—80
645	惡	G1-3671	GB/T 12345—1990，22—81
646	厄	G1-3672	GB/T 12345—1990，22—82
647	扼	G1-3673	GB/T 12345—1990，22—83
648	遏	G1-3674	GB/T 12345—1990，22—84
649	鄂	G1-3675	GB/T 12345—1990，22—85
650	餓	G1-3676	GB/T 12345—1990，22—86
651	恩	G1-3677	GB/T 12345—1990，22—87
652	而	G1-3678	GB/T 12345—1990，22—88
653	兒	G1-3679	GB/T 12345—1990，22—89
654	耳	G1-367A	GB/T 12345—1990，22—90
655	爾	G1-367B	GB/T 12345—1990，22—91
656	餌	G1-367C	GB/T 12345—1990，22—92
657	洱	G1-367D	GB/T 12345—1990，22—93
658	二	G1-367E	GB/T 12345—1990，22—94
659	貳	G1-3721	GB/T 12345—1990，23—01
660	發	G1-3722	GB/T 12345—1990，23—02
661	罰	G1-3723	GB/T 12345—1990，23—03
662	筏	G1-3724	GB/T 12345—1990，23—04
663	伐	G1-3725	GB/T 12345—1990，23—05
664	乏	G1-3726	GB/T 12345—1990，23—06
665	閥	G1-3727	GB/T 12345—1990，23—07
666	法	G1-3728	GB/T 12345—1990，23—08
667	珐	G1-3729	GB/T 12345—1990，23—09
668	藩	G1-372A	GB/T 12345—1990，23—10
669	帆	G1-372B	GB/T 12345—1990，23—11
670	番	G1-372C	GB/T 12345—1990，23—12
671	翻	G1-372D	GB/T 12345—1990，23—13
672	樊	G1-372E	GB/T 12345—1990，23—14
673	礬	G1-372F	GB/T 12345—1990，23—15
674	釩	G1-3730	GB/T 12345—1990，23—16
675	繁	G1-3731	GB/T 12345—1990，23—17
676	凡	G1-3732	GB/T 12345—1990，23—18
677	煩	G1-3733	GB/T 12345—1990，23—19
678	反	G1-3734	GB/T 12345—1990，23—20
679	返	G1-3735	GB/T 12345—1990，23—21
680	範	G1-3736	GB/T 12345—1990，23—22
681	販	G1-3737	GB/T 12345—1990，23—23
682	犯	G1-3738	GB/T 12345—1990，23—24
683	飯	G1-3739	GB/T 12345—1990，23—25
684	泛	G1-373A	GB/T 12345—1990，23—26
685	坊	G1-373B	GB/T 12345—1990，23—27
686	芳	G1-373C	GB/T 12345—1990，23—28
687	方	G1-373D	GB/T 12345—1990，23—29
688	肪	G1-373E	GB/T 12345—1990，23—30
689	房	G1-373F	GB/T 12345—1990，23—31
690	防	G1-3740	GB/T 12345—1990，23—32
691	妨	G1-3741	GB/T 12345—1990，23—33
692	仿	G1-3742	GB/T 12345—1990，23—34
693	訪	G1-3743	GB/T 12345—1990，23—35
694	紡	G1-3744	GB/T 12345—1990，23—36
695	放	G1-3745	GB/T 12345—1990，23—37
696	菲	G1-3746	GB/T 12345—1990，23—38
697	非	G1-3747	GB/T 12345—1990，23—39
698	啡	G1-3748	GB/T 12345—1990，23—40
699	飛	G1-3749	GB/T 12345—1990，23—41
700	肥	G1-374A	GB/T 12345—1990，23—42
701	匪	G1-374B	GB/T 12345—1990，23—43
702	誹	G1-374C	GB/T 12345—1990，23—44
703	吠	G1-374D	GB/T 12345—1990，23—45
704	肺	G1-374E	GB/T 12345—1990，23—46
705	廢	G1-374F	GB/T 12345—1990，23—47
706	沸	G1-3750	GB/T 12345—1990，23—48
707	費	G1-3751	GB/T 12345—1990，23—49
708	芬	G1-3752	GB/T 12345—1990，23—50
709	酚	G1-3753	GB/T 12345—1990，23—51
710	吩	G1-3754	GB/T 12345—1990，23—52
711	氛	G1-3755	GB/T 12345—1990，23—53
712	分	G1-3756	GB/T 12345—1990，23—54
713	紛	G1-3757	GB/T 12345—1990，23—55
714	墳	G1-3758	GB/T 12345—1990，23—56
715	焚	G1-3759	GB/T 12345—1990，23—57
716	汾	G1-375A	GB/T 12345—1990，23—58
717	粉	G1-375B	GB/T 12345—1990，23—59
718	奮	G1-375C	GB/T 12345—1990，23—60
719	份	G1-375D	GB/T 12345—1990，23—61
720	忿	G1-375E	GB/T 12345—1990，23—62
721	憤	G1-375F	GB/T 12345—1990，23—63
722	糞	G1-3760	GB/T 12345—1990，23—64
723	豐	G1-3761	GB/T 12345—1990，23—65
724	封	G1-3762	GB/T 12345—1990，23—66
725	楓	G1-3763	GB/T 12345—1990，23—67
726	蜂	G1-3764	GB/T 12345—1990，23—68
727	峰	G1-3765	GB/T 12345—1990，23—69
728	鋒	G1-3766	GB/T 12345—1990，23—70
729	風	G1-3767	GB/T 12345—1990，23—71
730	瘋	G1-3768	GB/T 12345—1990，23—72
731	烽	G1-3769	GB/T 12345—1990，23—73
732	逢	G1-376A	GB/T 12345—1990，23—74
733	馮	G1-376B	GB/T 12345—1990，23—75
734	縫	G1-376C	GB/T 12345—1990，23—76
735	諷	G1-376D	GB/T 12345—1990，23—77
736	奉	G1-376E	GB/T 12345—1990，23—78
737	鳳	G1-376F	GB/T 12345—1990，23—79
738	佛	G1-3770	GB/T 12345—1990，23—80
739	否	G1-3771	GB/T 12345—1990，23—81
740	夫	G1-3772	GB/T 12345—1990，23—82
741	敷	G1-3773	GB/T 12345—1990，23—83
742	膚	G1-3774	GB/T 12345—1990，23—84
743	孵	G1-3775	GB/T 12345—1990，23—85
744	扶	G1-3776	GB/T 12345—1990，23—86
745	拂	G1-3777	GB/T 12345—1990，23—87
746	輻	G1-3778	GB/T 12345—1990，23—88
747	幅	G1-3779	GB/T 12345—1990，23—89
748	氟	G1-377A	GB/T 12345—1990，23—90
749	符	G1-377B	GB/T 12345—1990，23—91
750	伏	G1-377C	GB/T 12345—1990，23—92
751	俘	G1-377D	GB/T 12345—1990，23—93
752	服	G1-377E	GB/T 12345—1990，23—94
753	浮	G1-3821	GB/T 12345—1990，24—01
754	涪	G1-3822	GB/T 12345—1990，24—02
755	福	G1-3823	GB/T 12345—1990，24—03
756	袱	G1-3824	GB/T 12345—1990，24—04
757	弗	G1-3825	GB/T 12345—1990，24—05
758	甫	G1-3826	GB/T 12345—1990，24—06
759	撫	G1-3827	GB/T 12345—1990，24—07
760	輔	G1-3828	GB/T 12345—1990，24—08
761	俯	G1-3829	GB/T 12345—1990，24—09
762	釜	G1-382A	GB/T 12345—1990，24—10
763	斧	G1-382B	GB/T 12345—1990，24—11
764	脯	G1-382C	GB/T 12345—1990，24—12
765	腑	G1-382D	GB/T 12345—1990，24—13
766	府	G1-382E	GB/T 12345—1990，24—14
767	腐	G1-382F	GB/T 12345—1990，24—15
768	赴	G1-3830	GB/T 12345—1990，24—16
769	副	G1-3831	GB/T 12345—1990，24—17
770	覆	G1-3832	GB/T 12345—1990，24—18
771	賦	G1-3833	GB/T 12345—1990，24—19
772	復	G1-3834	GB/T 12345—1990，24—20
773	傅	G1-3835	GB/T 12345—1990，24—21
774	付	G1-3836	GB/T 12345—1990，24—22
775	阜	G1-3837	GB/T 12345—1990，24—23
776	父	G1-3838	GB/T 12345—1990，24—24
777	腹	G1-3839	GB/T 12345—1990，24—25
778	負	G1-383A	GB/T 12345—1990，24—26
779	富	G1-383B	GB/T 12345—1990，24—27
780	訃	G1-383C	GB/T 12345—1990，24—28
781	附	G1-383D	GB/T 12345—1990，24—29
782	婦	G1-383E	GB/T 12345—1990，24—30
783	縛	G1-383F	GB/T 12345—1990，24—31
784	咐	G1-3840	GB/T 12345—1990，24—32
785	噶	G1-3841	GB/T 12345—1990，24—33
786	嘎	G1-3842	GB/T 12345—1990，24—34
787	該	G1-3843	GB/T 12345—1990，24—35
788	改	G1-3844	GB/T 12345—1990，24—36
789	概	G1-3845	GB/T 12345—1990，24—37
790	鈣	G1-3846	GB/T 12345—1990，24—38
791	蓋	G1-3847	GB/T 12345—1990，24—39
792	溉	G1-3848	GB/T 12345—1990，24—40
793	幹	G1-3849	GB/T 12345—1990，24—41
794	甘	G1-384A	GB/T 12345—1990，24—42
795	杆	G1-384B	GB/T 12345—1990，24—43
796	柑	G1-384C	GB/T 12345—1990，24—44
797	竿	G1-384D	GB/T 12345—1990，24—45
798	肝	G1-384E	GB/T 12345—1990，24—46
799	趕	G1-384F	GB/T 12345—1990，24—47
800	感	G1-3850	GB/T 12345—1990，24—48
801	秆	G1-3851	GB/T 12345—1990，24—49
802	敢	G1-3852	GB/T 12345—1990，24—50
803	贛	G1-3853	GB/T 12345—1990，24—51
804	岡	G1-3854	GB/T 12345—1990，24—52
805	剛	G1-3855	GB/T 12345—1990，24—53
806	鋼	G1-3856	GB/T 12345—1990，24—54
807	缸	G1-3857	GB/T 12345—1990，24—55
808	肛	G1-3858	GB/T 12345—1990，24—56
809	綱	G1-3859	GB/T 12345—1990，24—57
810	崗	G1-385A	GB/T 12345—1990，24—58
811	港	G1-385B	GB/T 12345—1990，24—59
812	杠	G1-385C	GB/T 12345—1990，24—60
813	篙	G1-385D	GB/T 12345—1990，24—61
814	皋	G1-385E	GB/T 12345—1990，24—62
815	高	G1-385F	GB/T 12345—1990，24—63
816	膏	G1-3860	GB/T 12345—1990，24—64
817	羔	G1-3861	GB/T 12345—1990，24—65
818	糕	G1-3862	GB/T 12345—1990，24—66
819	搞	G1-3863	GB/T 12345—1990，24—67
820	鎬	G1-3864	GB/T 12345—1990，24—68
821	稿	G1-3865	GB/T 12345—1990，24—69
822	告	G1-3866	GB/T 12345—1990，24—70
823	哥	G1-3867	GB/T 12345—1990，24—71
824	歌	G1-3868	GB/T 12345—1990，24—72
825	擱	G1-3869	GB/T 12345—1990，24—73
826	戈	G1-386A	GB/T 12345—1990，24—74
827	鴿	G1-386B	GB/T 12345—1990，24—75
828	胳	G1-386C	GB/T 12345—1990，24—76
829	疙	G1-386D	GB/T 12345—1990，24—77
830	割	G1-386E	GB/T 12345—1990，24—78
831	革	G1-386F	GB/T 12345—1990，24—79
832	葛	G1-3870	GB/T 12345—1990，24—80
833	格	G1-3871	GB/T 12345—1990，24—81
834	蛤	G1-3872	GB/T 12345—1990，24—82
835	閣	G1-3873	GB/T 12345—1990，24—83
836	隔	G1-3874	GB/T 12345—1990，24—84
837	鉻	G1-3875	GB/T 12345—1990，24—85
838	個	G1-3876	GB/T 12345—1990，24—86
839	各	G1-3877	GB/T 12345—1990，24—87
840	給	G1-3878	GB/T 12345—1990，24—88
841	根	G1-3879	GB/T 12345—1990，24—89
842	跟	G1-387A	GB/T 12345—1990，24—90
843	耕	G1-387B	GB/T 12345—1990，24—91
844	更	G1-387C	GB/T 12345—1990，24—92
845	庚	G1-387D	GB/T 12345—1990，24—93
846	羹	G1-387E	GB/T 12345—1990，24—94
847	埂	G1-3921	GB/T 12345—1990，25—01
848	耿	G1-3922	GB/T 12345—1990，25—02
849	梗	G1-3923	GB/T 12345—1990，25—03
850	工	G1-3924	GB/T 12345—1990，25—04
851	攻	G1-3925	GB/T 12345—1990，25—05
852	功	G1-3926	GB/T 12345—1990，25—06
853	恭	G1-3927	GB/T 12345—1990，25—07
854	龔	G1-3928	GB/T 12345—1990，25—08
855	供	G1-3929	GB/T 12345—1990，25—09
856	躬	G1-392A	GB/T 12345—1990，25—10
857	公	G1-392B	GB/T 12345—1990，25—11
858	宫	G1-392C	GB/T 12345—1990，25—12
859	弓	G1-392D	GB/T 12345—1990，25—13
860	鞏	G1-392E	GB/T 12345—1990，25—14
861	汞	G1-392F	GB/T 12345—1990，25—15
862	拱	G1-3930	GB/T 12345—1990，25—16
863	貢	G1-3931	GB/T 12345—1990，25—17
864	共	G1-3932	GB/T 12345—1990，25—18
865	鈎	G1-3933	GB/T 12345—1990，25—19
866	勾	G1-3934	GB/T 12345—1990，25—20
867	溝	G1-3935	GB/T 12345—1990，25—21
868	苟	G1-3936	GB/T 12345—1990，25—22
869	狗	G1-3937	GB/T 12345—1990，25—23
870	垢	G1-3938	GB/T 12345—1990，25—24
871	構	G1-3939	GB/T 12345—1990，25—25
872	購	G1-393A	GB/T 12345—1990，25—26
873	够	G1-393B	GB/T 12345—1990，25—27
874	辜	G1-393C	GB/T 12345—1990，25—28
875	菇	G1-393D	GB/T 12345—1990，25—29
876	咕	G1-393E	GB/T 12345—1990，25—30
877	箍	G1-393F	GB/T 12345—1990，25—31
878	估	G1-3940	GB/T 12345—1990，25—32
879	沽	G1-3941	GB/T 12345—1990，25—33
880	孤	G1-3942	GB/T 12345—1990，25—34
881	姑	G1-3943	GB/T 12345—1990，25—35
882	鼓	G1-3944	GB/T 12345—1990，25—36
883	古	G1-3945	GB/T 12345—1990，25—37
884	蠱	G1-3946	GB/T 12345—1990，25—38
885	骨	G1-3947	GB/T 12345—1990，25—39
886	谷	G1-3948	GB/T 12345—1990，25—40
887	股	G1-3949	GB/T 12345—1990，25—41
888	故	G1-394A	GB/T 12345—1990，25—42
889	顧	G1-394B	GB/T 12345—1990，25—43
890	固	G1-394C	GB/T 12345—1990，25—44
891	雇	G1-394D	GB/T 12345—1990，25—45
892	刮	G1-394E	GB/T 12345—1990，25—46
893	瓜	G1-394F	GB/T 12345—1990，25—47
894	剮	G1-3950	GB/T 12345—1990，25—48
895	寡	G1-3951	GB/T 12345—1990，25—49
896	挂	G1-3952	GB/T 12345—1990，25—50
897	褂	G1-3953	GB/T 12345—1990，25—51
898	乖	G1-3954	GB/T 12345—1990，25—52
899	拐	G1-3955	GB/T 12345—1990，25—53
900	怪	G1-3956	GB/T 12345—1990，25—54
901	棺	G1-3957	GB/T 12345—1990，25—55
902	關	G1-3958	GB/T 12345—1990，25—56
903	官	G1-3959	GB/T 12345—1990，25—57
904	冠	G1-395A	GB/T 12345—1990，25—58
905	觀	G1-395B	GB/T 12345—1990，25—59
906	管	G1-395C	GB/T 12345—1990，25—60
907	館	G1-395D	GB/T 12345—1990，25—61
908	罐	G1-395E	GB/T 12345—1990，25—62
909	慣	G1-395F	GB/T 12345—1990，25—63
910	灌	G1-3960	GB/T 12345—1990，25—64
911	貫	G1-3961	GB/T 12345—1990，25—65
912	光	G1-3962	GB/T 12345—1990，25—66
913	廣	G1-3963	GB/T 12345—1990，25—67
914	逛	G1-3964	GB/T 12345—1990，25—68
915	瑰	G1-3965	GB/T 12345—1990，25—69
916	規	G1-3966	GB/T 12345—1990，25—70
917	圭	G1-3967	GB/T 12345—1990，25—71
918	硅	G1-3968	GB/T 12345—1990，25—72
919	歸	G1-3969	GB/T 12345—1990，25—73
920	龜	G1-396A	GB/T 12345—1990，25—74
921	閨	G1-396B	GB/T 12345—1990，25—75
922	軌	G1-396C	GB/T 12345—1990，25—76
923	鬼	G1-396D	GB/T 12345—1990，25—77
924	詭	G1-396E	GB/T 12345—1990，25—78
925	癸	G1-396F	GB/T 12345—1990，25—79
926	桂	G1-3970	GB/T 12345—1990，25—80
927	櫃	G1-3971	GB/T 12345—1990，25—81
928	跪	G1-3972	GB/T 12345—1990，25—82
929	貴	G1-3973	GB/T 12345—1990，25—83
930	劊	G1-3974	GB/T 12345—1990，25—84
931	輥	G1-3975	GB/T 12345—1990，25—85
932	滚	G1-3976	GB/T 12345—1990，25—86
933	棍	G1-3977	GB/T 12345—1990，25—87
934	鍋	G1-3978	GB/T 12345—1990，25—88
935	郭	G1-3979	GB/T 12345—1990，25—89
936	國	G1-397A	GB/T 12345—1990，25—90
937	果	G1-397B	GB/T 12345—1990，25—91
938	裹	G1-397C	GB/T 12345—1990，25—92
939	過	G1-397D	GB/T 12345—1990，25—93
940	哈	G1-397E	GB/T 12345—1990，25—94
941	骸	G1-3A21	GB/T 12345—1990，26—01
942	孩	G1-3A22	GB/T 12345—1990，26—02
943	海	G1-3A23	GB/T 12345—1990，26—03
944	氦	G1-3A24	GB/T 12345—1990，26—04
945	亥	G1-3A25	GB/T 12345—1990，26—05
946	害	G1-3A26	GB/T 12345—1990，26—06
947	駭	G1-3A27	GB/T 12345—1990，26—07
948	酣	G1-3A28	GB/T 12345—1990，26—08
949	憨	G1-3A29	GB/T 12345—1990，26—09
950	邯	G1-3A2A	GB/T 12345—1990，26—10
951	韓	G1-3A2B	GB/T 12345—1990，26—11
952	含	G1-3A2C	GB/T 12345—1990，26—12
953	涵	G1-3A2D	GB/T 12345—1990，26—13
954	寒	G1-3A2E	GB/T 12345—1990，26—14
955	函	G1-3A2F	GB/T 12345—1990，26—15
956	喊	G1-3A30	GB/T 12345—1990，26—16
957	罕	G1-3A31	GB/T 12345—1990，26—17
958	翰	G1-3A32	GB/T 12345—1990，26—18
959	撼	G1-3A33	GB/T 12345—1990，26—19
960	捍	G1-3A34	GB/T 12345—1990，26—20
961	旱	G1-3A35	GB/T 12345—1990，26—21
962	憾	G1-3A36	GB/T 12345—1990，26—22
963	悍	G1-3A37	GB/T 12345—1990，26—23
964	焊	G1-3A38	GB/T 12345—1990，26—24
965	汗	G1-3A39	GB/T 12345—1990，26—25
966	漢	G1-3A3A	GB/T 12345—1990，26—26
967	夯	G1-3A3B	GB/T 12345—1990，26—27
968	杭	G1-3A3C	GB/T 12345—1990，26—28
969	航	G1-3A3D	GB/T 12345—1990，26—29
970	壕	G1-3A3E	GB/T 12345—1990，26—30
971	嚎	G1-3A3F	GB/T 12345—1990，26—31
972	豪	G1-3A40	GB/T 12345—1990，26—32
973	毫	G1-3A41	GB/T 12345—1990，26—33
974	郝	G1-3A42	GB/T 12345—1990，26—34
975	好	G1-3A43	GB/T 12345—1990，26—35
976	耗	G1-3A44	GB/T 12345—1990，26—36
977	號	G1-3A45	GB/T 12345—1990，26—37
978	浩	G1-3A46	GB/T 12345—1990，26—38
979	呵	G1-3A47	GB/T 12345—1990，26—39
980	喝	G1-3A48	GB/T 12345—1990，26—40
981	荷	G1-3A49	GB/T 12345—1990，26—41
982	菏	G1-3A4A	GB/T 12345—1990，26—42
983	核	G1-3A4B	GB/T 12345—1990，26—43
984	禾	G1-3A4C	GB/T 12345—1990，26—44
985	和	G1-3A4D	GB/T 12345—1990，26—45
986	何	G1-3A4E	GB/T 12345—1990，26—46
987	合	G1-3A4F	GB/T 12345—1990，26—47
988	盒	G1-3A50	GB/T 12345—1990，26—48
989	貉	G1-3A51	GB/T 12345—1990，26—49
990	閡	G1-3A52	GB/T 12345—1990，26—50
991	河	G1-3A53	GB/T 12345—1990，26—51
992	涸	G1-3A54	GB/T 12345—1990，26—52
993	赫	G1-3A55	GB/T 12345—1990，26—53
994	褐	G1-3A56	GB/T 12345—1990，26—54
995	鶴	G1-3A57	GB/T 12345—1990，26—55
996	賀	G1-3A58	GB/T 12345—1990，26—56
997	嘿	G1-3A59	GB/T 12345—1990，26—57
998	黑	G1-3A5A	GB/T 12345—1990，26—58
999	痕	G1-3A5B	GB/T 12345—1990，26—59
1000	很	G1-3A5C	GB/T 12345—1990，26—60
1001	狠	G1-3A5D	GB/T 12345—1990，26—61
1002	恨	G1-3A5E	GB/T 12345—1990，26—62
1003	哼	G1-3A5F	GB/T 12345—1990，26—63
1004	亨	G1-3A60	GB/T 12345—1990，26—64
1005	横	G1-3A61	GB/T 12345—1990，26—65
1006	衡	G1-3A62	GB/T 12345—1990，26—66
1007	恒	G1-3A63	GB/T 12345—1990，26—67
1008	轟	G1-3A64	GB/T 12345—1990，26—68
1009	哄	G1-3A65	GB/T 12345—1990，26—69
1010	烘	G1-3A66	GB/T 12345—1990，26—70
1011	虹	G1-3A67	GB/T 12345—1990，26—71
1012	鴻	G1-3A68	GB/T 12345—1990，26—72
1013	洪	G1-3A69	GB/T 12345—1990，26—73
1014	宏	G1-3A6A	GB/T 12345—1990，26—74
1015	弘	G1-3A6B	GB/T 12345—1990，26—75
1016	紅	G1-3A6C	GB/T 12345—1990，26—76
1017	喉	G1-3A6D	GB/T 12345—1990，26—77
1018	侯	G1-3A6E	GB/T 12345—1990，26—78
1019	猴	G1-3A6F	GB/T 12345—1990，26—79
1020	吼	G1-3A70	GB/T 12345—1990，26—80
1021	厚	G1-3A71	GB/T 12345—1990，26—81
1022	候	G1-3A72	GB/T 12345—1990，26—82
1023	后	G1-3A73	GB/T 12345—1990，26—83
1024	呼	G1-3A74	GB/T 12345—1990，26—84
