num	glyph	pseudo G7-source	description
3111	晓	G7-31048.1	简化字总表，第3表第1048个字头第1个字样
3112	曉	G7-31048.2	简化字总表，第3表第1048个字头第2个字样
3113	硗	G7-31049.1	简化字总表，第3表第1049个字头第1个字样
3114	磽	G7-31049.2	简化字总表，第3表第1049个字头第2个字样
3115	铙	G7-31050.1	简化字总表，第3表第1050个字头第1个字样
3116	鐃	G7-31050.2	简化字总表，第3表第1050个字头第2个字样
3117	翘	G7-31051.1	简化字总表，第3表第1051个字头第1个字样
3118	翹	G7-31051.2	简化字总表，第3表第1051个字头第2个字样
3119	蛲	G7-31052.1	简化字总表，第3表第1052个字头第1个字样
3120	蟯	G7-31052.2	简化字总表，第3表第1052个字头第2个字样
3121	跷	G7-31053.1	简化字总表，第3表第1053个字头第1个字样
3122	蹺	G7-31053.2	简化字总表，第3表第1053个字头第2个字样
3123	邺	G7-31054.1	简化字总表，第3表第1054个字头第1个字样
3124	鄴	G7-31054.2	简化字总表，第3表第1054个字头第2个字样
3125	顶	G7-31055.1	简化字总表，第3表第1055个字头第1个字样
3126	頂	G7-31055.2	简化字总表，第3表第1055个字头第2个字样
3127	顷	G7-31056.1	简化字总表，第3表第1056个字头第1个字样
3128	頃	G7-31056.2	简化字总表，第3表第1056个字头第2个字样
3129	项	G7-31057.1	简化字总表，第3表第1057个字头第1个字样
3130	項	G7-31057.2	简化字总表，第3表第1057个字头第2个字样
3131	顸	G7-31058.1	简化字总表，第3表第1058个字头第1个字样
3132	頇	G7-31058.2	简化字总表，第3表第1058个字头第2个字样
3133	顺	G7-31059.1	简化字总表，第3表第1059个字头第1个字样
3134	順	G7-31059.2	简化字总表，第3表第1059个字头第2个字样
3135	须	G7-31060.1	简化字总表，第3表第1060个字头第1个字样
3136	須	G7-31060.2	简化字总表，第3表第1060个字头第2个字样
3137	颃	G7-31061.1	简化字总表，第3表第1061个字头第1个字样
3138	頏	G7-31061.2	简化字总表，第3表第1061个字头第2个字样
3139	烦	G7-31062.1	简化字总表，第3表第1062个字头第1个字样
3140	煩	G7-31062.2	简化字总表，第3表第1062个字头第2个字样
3141	顼	G7-31063.1	简化字总表，第3表第1063个字头第1个字样
3142	頊	G7-31063.2	简化字总表，第3表第1063个字头第2个字样
3143	顽	G7-31064.1	简化字总表，第3表第1064个字头第1个字样
3144	頑	G7-31064.2	简化字总表，第3表第1064个字头第2个字样
3145	顿	G7-31065.1	简化字总表，第3表第1065个字头第1个字样
3146	頓	G7-31065.2	简化字总表，第3表第1065个字头第2个字样
3147	颀	G7-31066.1	简化字总表，第3表第1066个字头第1个字样
3148	頎	G7-31066.2	简化字总表，第3表第1066个字头第2个字样
3149	颁	G7-31067.1	简化字总表，第3表第1067个字头第1个字样
3150	頒	G7-31067.2	简化字总表，第3表第1067个字头第2个字样
3151	颂	G7-31068.1	简化字总表，第3表第1068个字头第1个字样
3152	頌	G7-31068.2	简化字总表，第3表第1068个字头第2个字样
3153	倾	G7-31069.1	简化字总表，第3表第1069个字头第1个字样
3154	傾	G7-31069.2	简化字总表，第3表第1069个字头第2个字样
3155	预	G7-31070.1	简化字总表，第3表第1070个字头第1个字样
3156	預	G7-31070.2	简化字总表，第3表第1070个字头第2个字样
3157	庼	G7-31071.1	简化字总表，第3表第1071个字头第1个字样
3158	廎	G7-31071.2	简化字总表，第3表第1071个字头第2个字样
3159	硕	G7-31072.1	简化字总表，第3表第1072个字头第1个字样
3160	碩	G7-31072.2	简化字总表，第3表第1072个字头第2个字样
3161	颅	G7-31073.1	简化字总表，第3表第1073个字头第1个字样
3162	顱	G7-31073.2	简化字总表，第3表第1073个字头第2个字样
3163	领	G7-31074.1	简化字总表，第3表第1074个字头第1个字样
3164	領	G7-31074.2	简化字总表，第3表第1074个字头第2个字样
3165	颈	G7-31075.1	简化字总表，第3表第1075个字头第1个字样
3166	頸	G7-31075.2	简化字总表，第3表第1075个字头第2个字样
3167	颇	G7-31076.1	简化字总表，第3表第1076个字头第1个字样
3168	頗	G7-31076.2	简化字总表，第3表第1076个字头第2个字样
3169	颏	G7-31077.1	简化字总表，第3表第1077个字头第1个字样
3170	頦	G7-31077.2	简化字总表，第3表第1077个字头第2个字样
3171	颊	G7-31078.1	简化字总表，第3表第1078个字头第1个字样
3172	頰	G7-31078.2	简化字总表，第3表第1078个字头第2个字样
3173	颉	G7-31079.1	简化字总表，第3表第1079个字头第1个字样
3174	頡	G7-31079.2	简化字总表，第3表第1079个字头第2个字样
3175	颍	G7-31080.1	简化字总表，第3表第1080个字头第1个字样
3176	潁	G7-31080.2	简化字总表，第3表第1080个字头第2个字样
3177	颌	G7-31081.1	简化字总表，第3表第1081个字头第1个字样
3178	頜	G7-31081.2	简化字总表，第3表第1081个字头第2个字样
3179	颋	G7-31082.1	简化字总表，第3表第1082个字头第1个字样
3180	頲	G7-31082.2	简化字总表，第3表第1082个字头第2个字样
3181	滪	G7-31083.1	简化字总表，第3表第1083个字头第1个字样
3182	澦	G7-31083.2	简化字总表，第3表第1083个字头第2个字样
3183	颐	G7-31084.1	简化字总表，第3表第1084个字头第1个字样
3184	頤	G7-31084.2	简化字总表，第3表第1084个字头第2个字样
3185	蓣	G7-31085.1	简化字总表，第3表第1085个字头第1个字样
3186	蕷	G7-31085.2	简化字总表，第3表第1085个字头第2个字样
3187	频	G7-31086.1	简化字总表，第3表第1086个字头第1个字样
3188	頻	G7-31086.2	简化字总表，第3表第1086个字头第2个字样
3189	颓	G7-31087.1	简化字总表，第3表第1087个字头第1个字样
3190	頽	G7-31087.2	简化字总表，第3表第1087个字头第2个字样
3191	颔	G7-31088.1	简化字总表，第3表第1088个字头第1个字样
3192	頷	G7-31088.2	简化字总表，第3表第1088个字头第2个字样
3193	颖	G7-31089.1	简化字总表，第3表第1089个字头第1个字样
3194	穎	G7-31089.2	简化字总表，第3表第1089个字头第2个字样
3195	颗	G7-31090.1	简化字总表，第3表第1090个字头第1个字样
3196	顆	G7-31090.2	简化字总表，第3表第1090个字头第2个字样
3197	额	G7-31091.1	简化字总表，第3表第1091个字头第1个字样
3198	額	G7-31091.2	简化字总表，第3表第1091个字头第2个字样
3199	颜	G7-31092.1	简化字总表，第3表第1092个字头第1个字样
3200	顔	G7-31092.2	简化字总表，第3表第1092个字头第2个字样
3201	撷	G7-31093.1	简化字总表，第3表第1093个字头第1个字样
3202	擷	G7-31093.2	简化字总表，第3表第1093个字头第2个字样
3203	题	G7-31094.1	简化字总表，第3表第1094个字头第1个字样
3204	題	G7-31094.2	简化字总表，第3表第1094个字头第2个字样
3205	颙	G7-31095.1	简化字总表，第3表第1095个字头第1个字样
3206	顒	G7-31095.2	简化字总表，第3表第1095个字头第2个字样
3207	颛	G7-31096.1	简化字总表，第3表第1096个字头第1个字样
3208	顓	G7-31096.2	简化字总表，第3表第1096个字头第2个字样
3209	缬	G7-31097.1	简化字总表，第3表第1097个字头第1个字样
3210	纈	G7-31097.2	简化字总表，第3表第1097个字头第2个字样
3211	濒	G7-31098.1	简化字总表，第3表第1098个字头第1个字样
3212	瀕	G7-31098.2	简化字总表，第3表第1098个字头第2个字样
3213	颠	G7-31099.1	简化字总表，第3表第1099个字头第1个字样
3214	顛	G7-31099.2	简化字总表，第3表第1099个字头第2个字样
3215	颟	G7-31100.1	简化字总表，第3表第1100个字头第1个字样
3216	顢	G7-31100.2	简化字总表，第3表第1100个字头第2个字样
3217	颞	G7-31101.1	简化字总表，第3表第1101个字头第1个字样
3218	顳	G7-31101.2	简化字总表，第3表第1101个字头第2个字样
3219	颡	G7-31102.1	简化字总表，第3表第1102个字头第1个字样
3220	顙	G7-31102.2	简化字总表，第3表第1102个字头第2个字样
3221	嚣	G7-31103.1	简化字总表，第3表第1103个字头第1个字样
3222	囂	G7-31103.2	简化字总表，第3表第1103个字头第2个字样
3223	颢	G7-31104.1	简化字总表，第3表第1104个字头第1个字样
3224	顥	G7-31104.2	简化字总表，第3表第1104个字头第2个字样
3225	颤	G7-31105.1	简化字总表，第3表第1105个字头第1个字样
3226	顫	G7-31105.2	简化字总表，第3表第1105个字头第2个字样
3227	巅	G7-31106.1	简化字总表，第3表第1106个字头第1个字样
3228	巔	G7-31106.2	简化字总表，第3表第1106个字头第2个字样
3229	颥	G7-31107.1	简化字总表，第3表第1107个字头第1个字样
3230	顬	G7-31107.2	简化字总表，第3表第1107个字头第2个字样
3231	癫	G7-31108.1	简化字总表，第3表第1108个字头第1个字样
3232	癲	G7-31108.2	简化字总表，第3表第1108个字头第2个字样
3233	灏	G7-31109.1	简化字总表，第3表第1109个字头第1个字样
3234	灝	G7-31109.2	简化字总表，第3表第1109个字头第2个字样
3235	颦	G7-31110.1	简化字总表，第3表第1110个字头第1个字样
3236	顰	G7-31110.2	简化字总表，第3表第1110个字头第2个字样
3237	颧	G7-31111.1	简化字总表，第3表第1111个字头第1个字样
3238	顴	G7-31111.2	简化字总表，第3表第1111个字头第2个字样
3239	议	G7-31112.1	简化字总表，第3表第1112个字头第1个字样
3240	議	G7-31112.2	简化字总表，第3表第1112个字头第2个字样
3241	仪	G7-31113.1	简化字总表，第3表第1113个字头第1个字样
3242	儀	G7-31113.2	简化字总表，第3表第1113个字头第2个字样
3243	蚁	G7-31114.1	简化字总表，第3表第1114个字头第1个字样
3244	蟻	G7-31114.2	简化字总表，第3表第1114个字头第2个字样
3245	呓	G7-31115.1	简化字总表，第3表第1115个字头第1个字样
3246	囈	G7-31115.2	简化字总表，第3表第1115个字头第2个字样
3247	荫	G7-31116.1	简化字总表，第3表第1116个字头第1个字样
3248	蔭	G7-31116.2	简化字总表，第3表第1116个字头第2个字样
3249	瘾	G7-31117.1	简化字总表，第3表第1117个字头第1个字样
3250	癮	G7-31117.2	简化字总表，第3表第1117个字头第2个字样
3251	莸	G7-31118.1	简化字总表，第3表第1118个字头第1个字样
3252	蕕	G7-31118.2	简化字总表，第3表第1118个字头第2个字样
3253	鱽	G7-31119.1	简化字总表，第3表第1119个字头第1个字样
3254	魛	G7-31119.2	简化字总表，第3表第1119个字头第2个字样
3255	渔	G7-31120.1	简化字总表，第3表第1120个字头第1个字样
3256	漁	G7-31120.2	简化字总表，第3表第1120个字头第2个字样
3257	鲂	G7-31121.1	简化字总表，第3表第1121个字头第1个字样
3258	魴	G7-31121.2	简化字总表，第3表第1121个字头第2个字样
3259	鱿	G7-31122.1	简化字总表，第3表第1122个字头第1个字样
3260	魷	G7-31122.2	简化字总表，第3表第1122个字头第2个字样
3261	鲁	G7-31123.1	简化字总表，第3表第1123个字头第1个字样
3262	魯	G7-31123.2	简化字总表，第3表第1123个字头第2个字样
3263	鲎	G7-31124.1	简化字总表，第3表第1124个字头第1个字样
3264	鱟	G7-31124.2	简化字总表，第3表第1124个字头第2个字样
3265	蓟	G7-31125.1	简化字总表，第3表第1125个字头第1个字样
3266	薊	G7-31125.2	简化字总表，第3表第1125个字头第2个字样
3267	鲆	G7-31126.1	简化字总表，第3表第1126个字头第1个字样
3268	鮃	G7-31126.2	简化字总表，第3表第1126个字头第2个字样
3269	鲏	G7-31127.1	简化字总表，第3表第1127个字头第1个字样
3270	鮍	G7-31127.2	简化字总表，第3表第1127个字头第2个字样
3271	鲅	G7-31128.1	简化字总表，第3表第1128个字头第1个字样
3272	鮁	G7-31128.2	简化字总表，第3表第1128个字头第2个字样
3273	鲈	G7-31129.1	简化字总表，第3表第1129个字头第1个字样
3274	鱸	G7-31129.2	简化字总表，第3表第1129个字头第2个字样
3275	鲇	G7-31130.1	简化字总表，第3表第1130个字头第1个字样
3276	鮎	G7-31130.2	简化字总表，第3表第1130个字头第2个字样
3277	鲊	G7-31131.1	简化字总表，第3表第1131个字头第1个字样
3278	鮓	G7-31131.2	简化字总表，第3表第1131个字头第2个字样
3279	䲟	G7-31132.1	简化字总表，第3表第1132个字头第1个字样
3280	鮣	G7-31132.2	简化字总表，第3表第1132个字头第2个字样
3281	稣	G7-31133.1	简化字总表，第3表第1133个字头第1个字样
3282	穌	G7-31133.2	简化字总表，第3表第1133个字头第2个字样
3283	鲋	G7-31134.1	简化字总表，第3表第1134个字头第1个字样
3284	鮒	G7-31134.2	简化字总表，第3表第1134个字头第2个字样
3285	鲍	G7-31135.1	简化字总表，第3表第1135个字头第1个字样
3286	鮑	G7-31135.2	简化字总表，第3表第1135个字头第2个字样
3287	鲐	G7-31136.1	简化字总表，第3表第1136个字头第1个字样
3288	鮐	G7-31136.2	简化字总表，第3表第1136个字头第2个字样
3289	鲞	G7-31137.1	简化字总表，第3表第1137个字头第1个字样
3290	鯗	G7-31137.2	简化字总表，第3表第1137个字头第2个字样
3291	鲝	G7-31138.1	简化字总表，第3表第1138个字头第1个字样
3292	鮺	G7-31138.2	简化字总表，第3表第1138个字头第2个字样
3293	鲚	G7-31139.1	简化字总表，第3表第1139个字头第1个字样
3294	鱭	G7-31139.2	简化字总表，第3表第1139个字头第2个字样
3295	鲛	G7-31140.1	简化字总表，第3表第1140个字头第1个字样
3296	鮫	G7-31140.2	简化字总表，第3表第1140个字头第2个字样
3297	鲜	G7-31141.1	简化字总表，第3表第1141个字头第1个字样
3298	鮮	G7-31141.2	简化字总表，第3表第1141个字头第2个字样
3299	鲑	G7-31142.1	简化字总表，第3表第1142个字头第1个字样
3300	鮭	G7-31142.2	简化字总表，第3表第1142个字头第2个字样
3301	鲒	G7-31143.1	简化字总表，第3表第1143个字头第1个字样
3302	鮚	G7-31143.2	简化字总表，第3表第1143个字头第2个字样
3303	鲔	G7-31144.1	简化字总表，第3表第1144个字头第1个字样
3304	鮪	G7-31144.2	简化字总表，第3表第1144个字头第2个字样
3305	鲟	G7-31145.1	简化字总表，第3表第1145个字头第1个字样
3306	鱘	G7-31145.2	简化字总表，第3表第1145个字头第2个字样
3307	鲗	G7-31146.1	简化字总表，第3表第1146个字头第1个字样
3308	鰂	G7-31146.2	简化字总表，第3表第1146个字头第2个字样
3309	鲖	G7-31147.1	简化字总表，第3表第1147个字头第1个字样
