num	glyph	pseudo G7-source	description
3650	菌	G7-T3650.1	现代汉语通用字表，3650
3651	萎	G7-T3651.1	现代汉语通用字表，3651
3652	萸	G7-T3652.1	现代汉语通用字表，3652
3653	萑	G7-T3653.1	现代汉语通用字表，3653
3654	菂	G7-T3654.1	现代汉语通用字表，3654
3655	菜	G7-T3655.1	现代汉语通用字表，3655
3656	棻	G7-T3656.1	现代汉语通用字表，3656
3657	菔	G7-T3657.1	现代汉语通用字表，3657
3658	菟	G7-T3658.1	现代汉语通用字表，3658
3659	萄	G7-T3659.1	现代汉语通用字表，3659
3660	萏	G7-T3660.1	现代汉语通用字表，3660
3661	菊	G7-T3661.1	现代汉语通用字表，3661
3662	萃	G7-T3662.1	现代汉语通用字表，3662
3663	菩	G7-T3663.1	现代汉语通用字表，3663
3664	菼	G7-T3664.1	现代汉语通用字表，3664
3665	菏	G7-T3665.1	现代汉语通用字表，3665
3666	萍	G7-T3666.1	现代汉语通用字表，3666
3667	菹	G7-T3667.1	现代汉语通用字表，3667
3668	菠	G7-T3668.1	现代汉语通用字表，3668
3669	菪	G7-T3669.1	现代汉语通用字表，3669
3670	菅	G7-T3670.1	现代汉语通用字表，3670
3671	菀	G7-T3671.1	现代汉语通用字表，3671
3672	萤	G7-T3672.1	现代汉语通用字表，3672
3673	营	G7-T3673.1	现代汉语通用字表，3673
3674	萦	G7-T3674.1	现代汉语通用字表，3674
3675	乾	G7-T3675.1	现代汉语通用字表，3675
3676	萧	G7-T3676.1	现代汉语通用字表，3676
3677	菰	G7-T3677.1	现代汉语通用字表，3677
3678	菡	G7-T3678.1	现代汉语通用字表，3678
3679	萨	G7-T3679.1	现代汉语通用字表，3679
3680	菇	G7-T3680.1	现代汉语通用字表，3680
3681	械	G7-T3681.1	现代汉语通用字表，3681
3682	梽	G7-T3682.1	现代汉语通用字表，3682
3683	彬	G7-T3683.1	现代汉语通用字表，3683
3684	梵	G7-T3684.1	现代汉语通用字表，3684
3685	梦	G7-T3685.1	现代汉语通用字表，3685
3686	婪	G7-T3686.1	现代汉语通用字表，3686
3687	梗	G7-T3687.1	现代汉语通用字表，3687
3688	梧	G7-T3688.1	现代汉语通用字表，3688
3689	梾	G7-T3689.1	现代汉语通用字表，3689
3690	梢	G7-T3690.1	现代汉语通用字表，3690
3691	梏	G7-T3691.1	现代汉语通用字表，3691
3692	梅	G7-T3692.1	现代汉语通用字表，3692
3693	觋	G7-T3693.1	现代汉语通用字表，3693
3694	检	G7-T3694.1	现代汉语通用字表，3694
3695	桴	G7-T3695.1	现代汉语通用字表，3695
3696	桷	G7-T3696.1	现代汉语通用字表，3696
3697	梓	G7-T3697.1	现代汉语通用字表，3697
3698	梳	G7-T3698.1	现代汉语通用字表，3698
3699	棁	G7-T3699.1	现代汉语通用字表，3699
3700	梯	G7-T3700.1	现代汉语通用字表，3700
3701	桫	G7-T3701.1	现代汉语通用字表，3701
3702	棂	G7-T3702.1	现代汉语通用字表，3702
3703	桶	G7-T3703.1	现代汉语通用字表，3703
3704	梭	G7-T3704.1	现代汉语通用字表，3704
3705	救	G7-T3705.1	现代汉语通用字表，3705
3706	啬	G7-T3706.1	现代汉语通用字表，3706
3707	郾	G7-T3707.1	现代汉语通用字表，3707
3708	匮	G7-T3708.1	现代汉语通用字表，3708
3709	曹	G7-T3709.1	现代汉语通用字表，3709
3710	敕	G7-T3710.1	现代汉语通用字表，3710
3711	副	G7-T3711.1	现代汉语通用字表，3711
3712	豉	G7-T3712.1	现代汉语通用字表，3712
3713	票	G7-T3713.1	现代汉语通用字表，3713
3714	鄄	G7-T3714.1	现代汉语通用字表，3714
3715	酝	G7-T3715.1	现代汉语通用字表，3715
3716	酞	G7-T3716.1	现代汉语通用字表，3716
3717	酗	G7-T3717.1	现代汉语通用字表，3717
3718	酚	G7-T3718.1	现代汉语通用字表，3718
3719	厢	G7-T3719.1	现代汉语通用字表，3719
3720	厣	G7-T3720.1	现代汉语通用字表，3720
3721	戚	G7-T3721.1	现代汉语通用字表，3721
3722	戛	G7-T3722.1	现代汉语通用字表，3722
3723	硎	G7-T3723.1	现代汉语通用字表，3723
3724	硅	G7-T3724.1	现代汉语通用字表，3724
3725	硭	G7-T3725.1	现代汉语通用字表，3725
3726	硒	G7-T3726.1	现代汉语通用字表，3726
3727	硕	G7-T3727.1	现代汉语通用字表，3727
3728	硖	G7-T3728.1	现代汉语通用字表，3728
3729	硗	G7-T3729.1	现代汉语通用字表，3729
3730	硐	G7-T3730.1	现代汉语通用字表，3730
3731	硚	G7-T3731.1	现代汉语通用字表，3731
3732	硇	G7-T3732.1	现代汉语通用字表，3732
3733	硌	G7-T3733.1	现代汉语通用字表，3733
3734	鸸	G7-T3734.1	现代汉语通用字表，3734
3735	瓠	G7-T3735.1	现代汉语通用字表，3735
3736	匏	G7-T3736.1	现代汉语通用字表，3736
3737	奢	G7-T3737.1	现代汉语通用字表，3737
3738	盔	G7-T3738.1	现代汉语通用字表，3738
3739	爽	G7-T3739.1	现代汉语通用字表，3739
3740	厩	G7-T3740.1	现代汉语通用字表，3740
3741	聋	G7-T3741.1	现代汉语通用字表，3741
3742	龚	G7-T3742.1	现代汉语通用字表，3742
3743	袭	G7-T3743.1	现代汉语通用字表，3743
3744	殒	G7-T3744.1	现代汉语通用字表，3744
3745	殓	G7-T3745.1	现代汉语通用字表，3745
3746	殍	G7-T3746.1	现代汉语通用字表，3746
3747	盛	G7-T3747.1	现代汉语通用字表，3747
3748	赉	G7-T3748.1	现代汉语通用字表，3748
3749	匾	G7-T3749.1	现代汉语通用字表，3749
3750	雩	G7-T3750.1	现代汉语通用字表，3750
3751	雪	G7-T3751.1	现代汉语通用字表，3751
3752	辄	G7-T3752.1	现代汉语通用字表，3752
3753	辅	G7-T3753.1	现代汉语通用字表，3753
3754	辆	G7-T3754.1	现代汉语通用字表，3754
3755	堑	G7-T3755.1	现代汉语通用字表，3755
3756	龁	G7-T3756.1	现代汉语通用字表，3756
3757	颅	G7-T3757.1	现代汉语通用字表，3757
3758	虚	G7-T3758.1	现代汉语通用字表，3758
3759	彪	G7-T3759.1	现代汉语通用字表，3759
3760	雀	G7-T3760.1	现代汉语通用字表，3760
3761	堂	G7-T3761.1	现代汉语通用字表，3761
3762	常	G7-T3762.1	现代汉语通用字表，3762
3763	眶	G7-T3763.1	现代汉语通用字表，3763
3764	眭	G7-T3764.1	现代汉语通用字表，3764
3765	唪	G7-T3765.1	现代汉语通用字表，3765
3766	眦	G7-T3766.1	现代汉语通用字表，3766
3767	啧	G7-T3767.1	现代汉语通用字表，3767
3768	匙	G7-T3768.1	现代汉语通用字表，3768
3769	晡	G7-T3769.1	现代汉语通用字表，3769
3770	晤	G7-T3770.1	现代汉语通用字表，3770
3771	晨	G7-T3771.1	现代汉语通用字表，3771
3772	眺	G7-T3772.1	现代汉语通用字表，3772
3773	眵	G7-T3773.1	现代汉语通用字表，3773
3774	睁	G7-T3774.1	现代汉语通用字表，3774
3775	眯	G7-T3775.1	现代汉语通用字表，3775
3776	眼	G7-T3776.1	现代汉语通用字表，3776
3777	眸	G7-T3777.1	现代汉语通用字表，3777
3778	悬	G7-T3778.1	现代汉语通用字表，3778
3779	野	G7-T3779.1	现代汉语通用字表，3779
3780	圊	G7-T3780.1	现代汉语通用字表，3780
3781	啪	G7-T3781.1	现代汉语通用字表，3781
3782	啦	G7-T3782.1	现代汉语通用字表，3782
3783	喏	G7-T3783.1	现代汉语通用字表，3783
3784	喵	G7-T3784.1	现代汉语通用字表，3784
3785	啉	G7-T3785.1	现代汉语通用字表，3785
3786	勖	G7-T3786.1	现代汉语通用字表，3786
3787	曼	G7-T3787.1	现代汉语通用字表，3787
3788	晦	G7-T3788.1	现代汉语通用字表，3788
3789	晞	G7-T3789.1	现代汉语通用字表，3789
3790	晗	G7-T3790.1	现代汉语通用字表，3790
3791	晚	G7-T3791.1	现代汉语通用字表，3791
3792	冕	G7-T3792.1	现代汉语通用字表，3792
3793	啄	G7-T3793.1	现代汉语通用字表，3793
3794	啭	G7-T3794.1	现代汉语通用字表，3794
3795	啡	G7-T3795.1	现代汉语通用字表，3795
3796	畦	G7-T3796.1	现代汉语通用字表，3796
3797	趼	G7-T3797.1	现代汉语通用字表，3797
3798	趺	G7-T3798.1	现代汉语通用字表，3798
3799	距	G7-T3799.1	现代汉语通用字表，3799
3800	趾	G7-T3800.1	现代汉语通用字表，3800
3801	啃	G7-T3801.1	现代汉语通用字表，3801
3802	跃	G7-T3802.1	现代汉语通用字表，3802
3803	啮	G7-T3803.1	现代汉语通用字表，3803
3804	跄	G7-T3804.1	现代汉语通用字表，3804
3805	略	G7-T3805.1	现代汉语通用字表，3805
3806	蚶	G7-T3806.1	现代汉语通用字表，3806
3807	蛄	G7-T3807.1	现代汉语通用字表，3807
3808	蛎	G7-T3808.1	现代汉语通用字表，3808
3809	蛆	G7-T3809.1	现代汉语通用字表，3809
3810	蚰	G7-T3810.1	现代汉语通用字表，3810
3811	蚺	G7-T3811.1	现代汉语通用字表，3811
3812	蛊	G7-T3812.1	现代汉语通用字表，3812
3813	圉	G7-T3813.1	现代汉语通用字表，3813
3814	蚱	G7-T3814.1	现代汉语通用字表，3814
3815	蚯	G7-T3815.1	现代汉语通用字表，3815
3816	蛉	G7-T3816.1	现代汉语通用字表，3816
3817	蛀	G7-T3817.1	现代汉语通用字表，3817
3818	蛇	G7-T3818.1	现代汉语通用字表，3818
3819	蛏	G7-T3819.1	现代汉语通用字表，3819
3820	蚴	G7-T3820.1	现代汉语通用字表，3820
3821	唬	G7-T3821.1	现代汉语通用字表，3821
3822	累	G7-T3822.1	现代汉语通用字表，3822
3823	鄂	G7-T3823.1	现代汉语通用字表，3823
3824	唱	G7-T3824.1	现代汉语通用字表，3824
3825	患	G7-T3825.1	现代汉语通用字表，3825
3826	啰	G7-T3826.1	现代汉语通用字表，3826
3827	唾	G7-T3827.1	现代汉语通用字表，3827
3828	唯	G7-T3828.1	现代汉语通用字表，3828
3829	啤	G7-T3829.1	现代汉语通用字表，3829
3830	啥	G7-T3830.1	现代汉语通用字表，3830
3831	啁	G7-T3831.1	现代汉语通用字表，3831
3832	啕	G7-T3832.1	现代汉语通用字表，3832
3833	唿	G7-T3833.1	现代汉语通用字表，3833
3834	啐	G7-T3834.1	现代汉语通用字表，3834
3835	唼	G7-T3835.1	现代汉语通用字表，3835
3836	唷	G7-T3836.1	现代汉语通用字表，3836
3837	啴	G7-T3837.1	现代汉语通用字表，3837
3838	啖	G7-T3838.1	现代汉语通用字表，3838
3839	啵	G7-T3839.1	现代汉语通用字表，3839
3840	啶	G7-T3840.1	现代汉语通用字表，3840
3841	啷	G7-T3841.1	现代汉语通用字表，3841
3842	唳	G7-T3842.1	现代汉语通用字表，3842
3843	啸	G7-T3843.1	现代汉语通用字表，3843
3844	啜	G7-T3844.1	现代汉语通用字表，3844
3845	帻	G7-T3845.1	现代汉语通用字表，3845
3846	崖	G7-T3846.1	现代汉语通用字表，3846
3847	崎	G7-T3847.1	现代汉语通用字表，3847
3848	崦	G7-T3848.1	现代汉语通用字表，3848
3849	崭	G7-T3849.1	现代汉语通用字表，3849
3850	逻	G7-T3850.1	现代汉语通用字表，3850
3851	帼	G7-T3851.1	现代汉语通用字表，3851
3852	崮	G7-T3852.1	现代汉语通用字表，3852
3853	崔	G7-T3853.1	现代汉语通用字表，3853
3854	帷	G7-T3854.1	现代汉语通用字表，3854
3855	崟	G7-T3855.1	现代汉语通用字表，3855
3856	崤	G7-T3856.1	现代汉语通用字表，3856
3857	崩	G7-T3857.1	现代汉语通用字表，3857
3858	崞	G7-T3858.1	现代汉语通用字表，3858
3859	崇	G7-T3859.1	现代汉语通用字表，3859
3860	崆	G7-T3860.1	现代汉语通用字表，3860
3861	崛	G7-T3861.1	现代汉语通用字表，3861
3862	赇	G7-T3862.1	现代汉语通用字表，3862
3863	赈	G7-T3863.1	现代汉语通用字表，3863
3864	婴	G7-T3864.1	现代汉语通用字表，3864
3865	赊	G7-T3865.1	现代汉语通用字表，3865
3866	圈	G7-T3866.1	现代汉语通用字表，3866
3867	铐	G7-T3867.1	现代汉语通用字表，3867
3868	铑	G7-T3868.1	现代汉语通用字表，3868
3869	铒	G7-T3869.1	现代汉语通用字表，3869
3870	铕	G7-T3870.1	现代汉语通用字表，3870
3871	铗	G7-T3871.1	现代汉语通用字表，3871
3872	铘	G7-T3872.1	现代汉语通用字表，3872
3873	铙	G7-T3873.1	现代汉语通用字表，3873
3874	铚	G7-T3874.1	现代汉语通用字表，3874
3875	铛	G7-T3875.1	现代汉语通用字表，3875
3876	铜	G7-T3876.1	现代汉语通用字表，3876
3877	铝	G7-T3877.1	现代汉语通用字表，3877
3878	铞	G7-T3878.1	现代汉语通用字表，3878
3879	铟	G7-T3879.1	现代汉语通用字表，3879
3880	铠	G7-T3880.1	现代汉语通用字表，3880
3881	铡	G7-T3881.1	现代汉语通用字表，3881
3882	铢	G7-T3882.1	现代汉语通用字表，3882
3883	铣	G7-T3883.1	现代汉语通用字表，3883
3884	铤	G7-T3884.1	现代汉语通用字表，3884
3885	铥	G7-T3885.1	现代汉语通用字表，3885
3886	铧	G7-T3886.1	现代汉语通用字表，3886
3887	铨	G7-T3887.1	现代汉语通用字表，3887
3888	铩	G7-T3888.1	现代汉语通用字表，3888
3889	铪	G7-T3889.1	现代汉语通用字表，3889
3890	铫	G7-T3890.1	现代汉语通用字表，3890
3891	铭	G7-T3891.1	现代汉语通用字表，3891
3892	铬	G7-T3892.1	现代汉语通用字表，3892
3893	铮	G7-T3893.1	现代汉语通用字表，3893
3894	铯	G7-T3894.1	现代汉语通用字表，3894
3895	铰	G7-T3895.1	现代汉语通用字表，3895
3896	铱	G7-T3896.1	现代汉语通用字表，3896
3897	铲	G7-T3897.1	现代汉语通用字表，3897
3898	铳	G7-T3898.1	现代汉语通用字表，3898
3899	铴	G7-T3899.1	现代汉语通用字表，3899
3900	铵	G7-T3900.1	现代汉语通用字表，3900
3901	银	G7-T3901.1	现代汉语通用字表，3901
3902	铷	G7-T3902.1	现代汉语通用字表，3902
3903	矫	G7-T3903.1	现代汉语通用字表，3903
3904	氪	G7-T3904.1	现代汉语通用字表，3904
3905	牾	G7-T3905.1	现代汉语通用字表，3905
3906	甜	G7-T3906.1	现代汉语通用字表，3906
3907	鸹	G7-T3907.1	现代汉语通用字表，3907
3908	秸	G7-T3908.1	现代汉语通用字表，3908
3909	梨	G7-T3909.1	现代汉语通用字表，3909
3910	犁	G7-T3910.1	现代汉语通用字表，3910
3911	稆	G7-T3911.1	现代汉语通用字表，3911
3912	秽	G7-T3912.1	现代汉语通用字表，3912
3913	移	G7-T3913.1	现代汉语通用字表，3913
3914	秾	G7-T3914.1	现代汉语通用字表，3914
3915	逶	G7-T3915.1	现代汉语通用字表，3915
3916	笺	G7-T3916.1	现代汉语通用字表，3916
3917	筇	G7-T3917.1	现代汉语通用字表，3917
3918	笨	G7-T3918.1	现代汉语通用字表，3918
3919	笸	G7-T3919.1	现代汉语通用字表，3919
3920	笼	G7-T3920.1	现代汉语通用字表，3920
3921	笪	G7-T3921.1	现代汉语通用字表，3921
3922	笛	G7-T3922.1	现代汉语通用字表，3922
3923	笙	G7-T3923.1	现代汉语通用字表，3923
3924	笮	G7-T3924.1	现代汉语通用字表，3924
3925	符	G7-T3925.1	现代汉语通用字表，3925
3926	笱	G7-T3926.1	现代汉语通用字表，3926
3927	笠	G7-T3927.1	现代汉语通用字表，3927
3928	笥	G7-T3928.1	现代汉语通用字表，3928
3929	第	G7-T3929.1	现代汉语通用字表，3929
3930	笳	G7-T3930.1	现代汉语通用字表，3930
3931	笤	G7-T3931.1	现代汉语通用字表，3931
3932	笾	G7-T3932.1	现代汉语通用字表，3932
3933	笞	G7-T3933.1	现代汉语通用字表，3933
3934	敏	G7-T3934.1	现代汉语通用字表，3934
3935	偾	G7-T3935.1	现代汉语通用字表，3935
3936	做	G7-T3936.1	现代汉语通用字表，3936
3937	鸺	G7-T3937.1	现代汉语通用字表，3937
3938	偃	G7-T3938.1	现代汉语通用字表，3938
3939	偕	G7-T3939.1	现代汉语通用字表，3939
3940	袋	G7-T3940.1	现代汉语通用字表，3940
3941	悠	G7-T3941.1	现代汉语通用字表，3941
3942	偿	G7-T3942.1	现代汉语通用字表，3942
3943	偶	G7-T3943.1	现代汉语通用字表，3943
3944	偈	G7-T3944.1	现代汉语通用字表，3944
3945	偎	G7-T3945.1	现代汉语通用字表，3945
3946	偲	G7-T3946.1	现代汉语通用字表，3946
3947	傀	G7-T3947.1	现代汉语通用字表，3947
3948	偷	G7-T3948.1	现代汉语通用字表，3948
3949	您	G7-T3949.1	现代汉语通用字表，3949
3950	偬	G7-T3950.1	现代汉语通用字表，3950
3951	售	G7-T3951.1	现代汉语通用字表，3951
3952	停	G7-T3952.1	现代汉语通用字表，3952
3953	偻	G7-T3953.1	现代汉语通用字表，3953
3954	偏	G7-T3954.1	现代汉语通用字表，3954
3955	躯	G7-T3955.1	现代汉语通用字表，3955
3956	皑	G7-T3956.1	现代汉语通用字表，3956
3957	兜	G7-T3957.1	现代汉语通用字表，3957
3958	皎	G7-T3958.1	现代汉语通用字表，3958
3959	假	G7-T3959.1	现代汉语通用字表，3959
3960	衅	G7-T3960.1	现代汉语通用字表，3960
3961	鸻	G7-T3961.1	现代汉语通用字表，3961
3962	徘	G7-T3962.1	现代汉语通用字表，3962
3963	徙	G7-T3963.1	现代汉语通用字表，3963
3964	徜	G7-T3964.1	现代汉语通用字表，3964
3965	得	G7-T3965.1	现代汉语通用字表，3965
3966	衔	G7-T3966.1	现代汉语通用字表，3966
3967	舸	G7-T3967.1	现代汉语通用字表，3967
3968	舻	G7-T3968.1	现代汉语通用字表，3968
3969	舳	G7-T3969.1	现代汉语通用字表，3969
3970	盘	G7-T3970.1	现代汉语通用字表，3970
3971	舴	G7-T3971.1	现代汉语通用字表，3971
3972	舶	G7-T3972.1	现代汉语通用字表，3972
3973	船	G7-T3973.1	现代汉语通用字表，3973
3974	鸼	G7-T3974.1	现代汉语通用字表，3974
3975	舷	G7-T3975.1	现代汉语通用字表，3975
3976	舵	G7-T3976.1	现代汉语通用字表，3976
3977	斜	G7-T3977.1	现代汉语通用字表，3977
3978	龛	G7-T3978.1	现代汉语通用字表，3978
3979	盒	G7-T3979.1	现代汉语通用字表，3979
3980	鸽	G7-T3980.1	现代汉语通用字表，3980
3981	瓻	G7-T3981.1	现代汉语通用字表，3981
3982	敛	G7-T3982.1	现代汉语通用字表，3982
3983	悉	G7-T3983.1	现代汉语通用字表，3983
3984	欲	G7-T3984.1	现代汉语通用字表，3984
3985	彩	G7-T3985.1	现代汉语通用字表，3985
3986	领	G7-T3986.1	现代汉语通用字表，3986
3987	翎	G7-T3987.1	现代汉语通用字表，3987
3988	脚	G7-T3988.1	现代汉语通用字表，3988
3989	脖	G7-T3989.1	现代汉语通用字表，3989
3990	脯	G7-T3990.1	现代汉语通用字表，3990
3991	豚	G7-T3991.1	现代汉语通用字表，3991
3992	脶	G7-T3992.1	现代汉语通用字表，3992
3993	脸	G7-T3993.1	现代汉语通用字表，3993
3994	脞	G7-T3994.1	现代汉语通用字表，3994
3995	脬	G7-T3995.1	现代汉语通用字表，3995
3996	脱	G7-T3996.1	现代汉语通用字表，3996
3997	脘	G7-T3997.1	现代汉语通用字表，3997
3998	脲	G7-T3998.1	现代汉语通用字表，3998
3999	脧	G7-T3999.1	现代汉语通用字表，3999
4000	匐	G7-T4000.1	现代汉语通用字表，4000
4001	鱾	G7-T4001.1	现代汉语通用字表，4001
4002	象	G7-T4002.1	现代汉语通用字表，4002
4003	够	G7-T4003.1	现代汉语通用字表，4003
4004	逸	G7-T4004.1	现代汉语通用字表，4004
4005	猜	G7-T4005.1	现代汉语通用字表，4005
4006	猪	G7-T4006.1	现代汉语通用字表，4006
4007	猎	G7-T4007.1	现代汉语通用字表，4007
4008	猫	G7-T4008.1	现代汉语通用字表，4008
4009	猗	G7-T4009.1	现代汉语通用字表，4009
4010	凰	G7-T4010.1	现代汉语通用字表，4010
4011	猖	G7-T4011.1	现代汉语通用字表，4011
4012	猡	G7-T4012.1	现代汉语通用字表，4012
4013	猊	G7-T4013.1	现代汉语通用字表，4013
4014	猞	G7-T4014.1	现代汉语通用字表，4014
